Player Deaths,Enemies Defeated,Total Combat Time,Potions Used,Waypoints Discovered,Zones Discovered,Quests Completed,NPC Interactions,Achievements Unlocked,Current Difficulty Multiplier,Current Dynamic Player Type
3,1,1726,35,14,1,8,10,7,1.0,Socializer
13,20,4041,29,3,8,9,6,9,1.0,Killer
4,124,728,7,15,1,1,37,3,10.0,Socializer
14,85,4487,4,14,0,4,10,1,1.0,Killer
2,90,1646,47,19,2,0,12,7,9.65,Killer
2,49,2056,24,15,7,19,29,0,6.7,Socializer
4,28,3866,34,8,3,13,34,7,2.0999999999999996,Socializer
14,183,3348,28,10,3,4,28,1,7.9,Killer
0,83,4396,3,7,5,0,37,2,10.0,Socializer
11,153,4893,5,17,2,8,24,7,9.05,Killer
2,127,2162,8,7,6,16,38,2,10.0,Socializer
4,123,2215,28,17,3,19,41,8,10.0,Socializer
0,85,1303,34,17,4,17,23,8,10.0,Socializer
7,57,2716,40,8,6,19,34,2,1.7000000000000002,Socializer
6,105,4668,39,5,7,1,9,7,7.55,Killer
9,168,4629,19,15,0,8,24,1,10.0,Killer
6,161,608,34,15,1,15,22,2,10.0,Killer
6,65,404,20,18,0,6,25,5,4.5,Socializer
11,105,1597,7,5,2,3,36,9,4.15,Socializer
6,86,687,19,1,7,17,40,2,6.6499999999999995,Socializer
4,129,1610,23,10,3,6,14,5,10.0,Killer
2,7,999,0,13,8,14,38,5,3.7,Socializer
9,109,2282,37,7,6,17,34,3,5.050000000000001,Socializer
8,23,4317,23,16,1,13,33,9,1.0,Socializer
8,67,1049,14,0,3,12,24,1,3.0,Socializer
2,92,310,13,5,6,2,40,8,10.0,Socializer
3,123,784,15,11,7,10,38,0,10.0,Socializer
11,34,520,37,12,1,13,44,3,1.0,Socializer
12,90,3166,8,15,0,15,27,4,1.6,Socializer
14,33,544,42,12,7,16,29,0,1.0,Socializer
1,97,3834,32,1,0,4,47,5,10.0,Socializer
11,2,1392,23,18,6,19,37,3,1.0,Socializer
9,29,1337,41,4,6,17,1,4,1.0,Achiever
3,108,4693,18,12,1,2,48,7,10.0,Socializer
14,182,417,21,7,9,11,30,8,8.149999999999999,Socializer
11,165,4284,42,7,3,5,39,2,8.4,Socializer
10,18,1325,30,12,9,2,39,0,1.0,Socializer
12,76,3185,36,6,8,13,37,5,1.0,Socializer
0,91,4076,49,11,3,7,33,7,10.0,Socializer
11,63,943,46,11,7,0,1,5,1.0,Killer
7,136,3980,46,2,7,17,35,6,9.299999999999999,Socializer
1,99,910,44,14,8,11,5,1,10.0,Killer
8,50,2308,14,7,6,7,3,2,1.2999999999999998,Killer
4,190,696,4,13,2,13,14,9,10.0,Killer
1,25,4452,25,2,6,19,34,9,5.25,Socializer
14,52,4706,7,0,8,4,18,6,1.0,Killer
3,31,3146,0,10,6,14,19,2,5.1,Socializer
13,167,1201,0,2,4,13,20,5,8.7,Killer
12,103,261,2,13,4,14,21,9,3.2000000000000006,Socializer
3,42,4619,20,17,3,3,39,3,5.2,Socializer
12,4,3867,19,13,7,15,37,8,1.0,Socializer
2,102,52,0,5,1,0,42,4,10.0,Socializer
4,29,4330,25,5,3,13,8,1,2.65,Killer
8,158,3805,37,8,4,10,25,3,10.0,Killer
11,115,4633,5,13,6,8,2,8,5.25,Killer
8,15,925,35,19,9,5,36,4,1.0,Socializer
0,37,4341,6,16,4,1,42,3,8.399999999999999,Socializer
0,42,4052,18,8,0,3,23,1,8.299999999999999,Socializer
12,54,3140,41,16,2,14,22,1,1.0,Socializer
6,50,377,3,13,6,14,38,5,3.85,Socializer
6,41,1014,35,9,9,10,43,0,1.3499999999999996,Socializer
9,75,2255,20,5,5,7,21,4,2.5,Socializer
4,20,2133,25,2,4,2,45,6,1.75,Socializer
7,156,4745,38,13,3,15,32,7,10.0,Killer
11,47,4383,46,17,6,17,37,6,1.0,Socializer
4,46,4879,7,4,3,9,42,2,5.25,Socializer
4,46,2098,9,7,3,12,28,4,5.1499999999999995,Socializer
0,7,3274,15,9,5,4,20,7,4.95,Socializer
5,145,2346,36,8,6,10,32,3,10.0,Socializer
10,155,3750,31,18,1,17,27,4,8.95,Killer
12,147,2992,48,6,1,0,10,7,5.299999999999999,Killer
5,34,860,1,18,3,4,42,4,3.35,Socializer
11,26,2617,23,14,8,10,0,0,1.0,Killer
1,73,1763,45,6,6,1,12,0,9.05,Killer
14,152,1658,12,12,1,16,37,4,5.6,Socializer
9,4,4979,24,5,7,7,12,9,1.0,Socializer
12,84,3104,16,6,2,15,26,1,1.0,Socializer
10,157,252,11,19,3,14,12,7,10.0,Killer
0,117,3716,6,10,3,5,19,0,10.0,Killer
14,178,3436,9,4,1,2,27,4,8.350000000000001,Killer
9,68,2763,20,7,5,16,47,0,1.7999999999999998,Socializer
13,104,1111,30,9,4,7,38,2,1.0,Socializer
8,0,3346,43,18,1,3,5,3,1.0,Killer
13,67,1198,12,1,3,6,12,8,1.0,Socializer
8,16,3993,20,16,4,3,34,3,1.0,Socializer
6,101,2278,15,7,6,0,5,8,8.35,Killer
5,51,3014,14,19,0,19,28,4,4.3999999999999995,Socializer
8,84,3226,23,13,2,17,32,4,4.25,Socializer
8,145,2326,48,3,3,9,30,4,9.1,Socializer
10,143,4639,15,15,5,11,24,8,8.55,Killer
2,185,2563,41,15,6,8,12,7,10.0,Killer
14,170,4121,45,1,1,4,35,7,5.75,Killer
1,105,2082,4,16,5,18,7,2,10.0,Killer
9,14,443,32,11,8,11,1,7,1.0,Achiever
8,177,4142,13,8,0,17,33,5,10.0,Killer
6,127,4620,19,5,3,18,37,5,10.0,Socializer
7,105,985,13,7,4,2,21,8,7.85,Socializer
2,165,3961,29,19,8,15,8,5,10.0,Killer
2,121,3798,4,17,7,14,49,4,10.0,Socializer
7,51,3511,16,18,1,17,33,5,2.3,Socializer
14,82,3698,20,10,0,13,44,0,1.0,Socializer
1,194,3168,27,11,7,19,43,1,10.0,Socializer
8,197,730,9,9,2,2,15,4,10.0,Killer
14,113,51,0,16,8,15,38,1,2.3000000000000007,Socializer
9,59,3010,47,6,0,12,4,7,1.0,Killer
11,69,1633,6,16,6,17,27,5,1.0,Socializer
1,87,3540,17,2,5,12,46,2,10.0,Socializer
8,84,3401,12,1,0,8,13,5,4.800000000000001,Killer
6,34,3767,27,0,1,9,24,6,1.0499999999999998,Socializer
1,7,1068,45,15,8,3,33,9,2.45,Socializer
13,104,437,23,17,1,4,39,3,1.2500000000000002,Socializer
4,185,2143,37,10,8,11,20,2,10.0,Killer
4,195,3890,32,6,0,0,9,9,10.0,Killer
8,188,1528,39,6,4,1,39,4,10.0,Socializer
8,18,245,30,15,0,11,25,5,1.0,Socializer
0,6,3203,0,12,4,7,9,4,5.6,Socializer
0,161,2380,17,4,3,11,20,9,10.0,Killer
6,170,1986,6,10,9,18,5,8,10.0,Killer
8,98,2954,3,15,5,10,40,7,6.65,Socializer
9,187,3399,28,6,8,4,25,0,10.0,Killer
11,32,1537,48,0,2,18,29,1,1.0,Socializer
0,120,860,33,18,2,1,24,4,10.0,Socializer
13,185,4669,48,9,8,9,3,4,8.1,Killer
4,41,3127,13,4,1,11,44,2,4.449999999999999,Socializer
0,88,53,15,17,2,15,6,1,10.0,Killer
2,138,1522,15,0,6,12,22,2,10.0,Killer
1,113,1499,46,6,4,1,18,2,10.0,Killer
10,159,1577,13,0,2,10,32,5,10.0,Socializer
13,128,3561,38,4,2,17,24,1,2.9000000000000004,Killer
5,15,1745,21,9,8,11,16,5,1.0,Socializer
7,119,269,26,7,9,6,5,8,8.6,Killer
12,137,702,40,4,7,17,12,9,4.699999999999999,Killer
11,42,2659,10,14,2,3,43,3,1.0,Socializer
4,182,4401,27,5,2,15,23,7,10.0,Killer
13,28,2513,18,10,4,4,29,6,1.0,Socializer
4,141,3355,33,17,6,11,41,8,10.0,Socializer
3,115,2853,9,8,9,17,49,1,10.0,Socializer
5,112,3134,9,8,3,4,12,3,10.0,Killer
5,85,4588,21,10,1,0,46,7,7.45,Socializer
5,79,2187,5,0,1,14,8,3,7.65,Killer
6,188,3682,49,8,8,12,30,4,10.0,Killer
10,165,4677,45,19,3,8,27,7,9.25,Killer
14,59,2293,2,14,6,19,42,7,1.0,Socializer
3,83,3493,44,8,4,3,25,1,8.100000000000001,Socializer
9,1,2025,19,2,3,18,23,7,1.0,Socializer
4,165,520,3,7,8,1,10,2,10.0,Killer
7,183,2489,11,16,7,14,37,8,10.0,Socializer
1,161,2383,2,2,5,3,17,1,10.0,Killer
6,6,2598,3,18,4,0,41,3,1.0,Socializer
9,190,1827,33,8,6,10,22,1,10.0,Killer
14,9,666,31,7,0,19,48,6,1.0,Socializer
3,105,4669,37,18,4,19,5,8,10.0,Killer
8,26,4775,27,9,4,13,39,2,1.0,Socializer
9,6,2034,47,18,3,14,8,0,1.0,Socializer
13,5,2668,35,3,2,15,13,0,1.0,Socializer
6,23,3975,10,13,0,2,13,4,1.0,Killer
5,20,19,31,5,2,8,9,0,1.0,Socializer
6,106,1137,36,12,8,14,34,0,7.8,Socializer
8,35,962,19,16,7,1,29,9,1.0,Socializer
7,111,2612,29,12,9,15,36,1,7.6499999999999995,Socializer
2,183,713,45,3,3,12,26,8,10.0,Killer
6,28,3052,31,17,5,1,23,4,1.0,Socializer
1,163,2687,46,1,8,15,26,0,10.0,Killer
3,95,4264,37,11,0,19,42,0,9.65,Socializer
8,128,1003,23,7,1,15,35,5,8.65,Socializer
3,4,4325,1,6,5,15,46,7,2.35,Socializer
4,62,348,22,4,2,9,38,0,6.1,Socializer
1,185,560,13,10,6,11,40,0,10.0,Socializer
14,176,2904,30,11,6,1,28,7,7.100000000000001,Killer
13,112,2011,17,6,6,11,15,6,2.349999999999999,Killer
12,96,1740,38,13,9,2,39,1,1.0,Socializer
4,193,3135,29,10,2,13,35,3,10.0,Killer
8,2,721,20,11,3,11,34,0,1.0,Socializer
9,29,1764,47,5,9,10,39,3,1.0,Socializer
10,113,1615,24,16,1,17,32,4,5.1000000000000005,Socializer
5,1,2065,23,12,9,11,9,9,1.0,Achiever
0,113,1378,2,6,0,17,41,9,10.0,Socializer
8,165,553,31,14,5,16,14,8,10.0,Killer
4,170,132,2,3,0,4,42,7,10.0,Socializer
0,161,2344,47,0,8,3,35,3,10.0,Socializer
0,49,4592,42,1,0,11,3,5,7.800000000000001,Killer
13,124,4044,39,14,4,8,17,3,2.45,Killer
14,166,3351,7,16,1,13,35,0,7.250000000000002,Socializer
9,110,3827,49,9,8,3,2,9,4.55,Killer
13,111,3545,49,12,0,13,22,1,1.0,Killer
7,115,269,29,6,5,12,1,1,8.05,Killer
3,65,536,0,18,1,15,36,9,8.5,Socializer
7,63,389,46,10,7,19,10,0,1.9999999999999996,Socializer
9,119,3499,0,2,3,6,36,6,7.9,Socializer
6,18,392,12,9,5,7,13,2,1.0,Socializer
6,46,4947,15,18,1,0,36,5,2.8499999999999996,Socializer
0,68,3811,11,19,4,7,45,9,10.0,Socializer
12,176,3010,9,15,5,0,21,3,10.0,Killer
4,193,4440,26,15,8,18,18,1,10.0,Killer
0,120,4231,30,7,4,3,47,2,10.0,Socializer
12,17,3749,28,0,0,1,47,7,1.0,Socializer
4,62,853,43,3,5,9,6,4,5.050000000000001,Killer
0,112,3971,0,15,3,11,22,8,10.0,Killer
9,131,2175,12,8,7,14,9,8,8.5,Killer
1,147,1753,20,18,7,9,48,9,10.0,Socializer
8,23,2015,11,19,1,13,17,3,1.0,Socializer
9,191,4536,41,10,7,3,6,2,10.0,Killer
14,30,4828,11,4,0,1,43,0,1.0,Socializer
8,110,765,15,6,9,12,24,0,7.25,Socializer
0,133,1028,46,16,5,14,15,5,10.0,Killer
7,11,1554,39,9,1,18,16,5,1.0,Socializer
3,60,4235,0,5,2,15,19,7,8.0,Socializer
12,126,1736,29,19,4,16,33,8,4.1499999999999995,Socializer
5,110,2608,10,11,4,17,18,5,10.0,Killer
7,42,2461,48,9,5,7,20,8,1.0,Socializer
4,12,171,0,16,0,10,39,2,2.2,Socializer
10,4,3122,46,8,7,9,42,9,1.0,Socializer
0,114,678,7,16,0,15,49,8,10.0,Socializer
10,76,2109,35,14,6,17,39,3,1.0,Socializer
9,9,1568,47,4,9,1,12,5,1.0,Socializer
5,51,1160,14,9,4,12,48,9,4.3999999999999995,Socializer
12,99,3650,46,1,6,3,11,3,1.0,Killer
13,4,1073,14,16,9,7,26,0,1.0,Socializer
9,159,1961,49,11,1,16,49,1,9.45,Socializer
4,95,1506,7,16,7,11,32,9,10.0,Socializer
0,146,3715,34,18,4,1,40,7,10.0,Socializer
13,27,1173,23,3,1,12,38,7,1.0,Socializer
13,2,952,35,12,2,13,8,4,1.0,Socializer
3,116,2771,21,14,6,2,8,3,10.0,Killer
0,130,3430,40,1,4,8,31,4,10.0,Socializer
8,141,975,18,7,7,12,26,0,10.0,Socializer
8,176,4654,43,8,8,1,10,1,10.0,Killer
8,145,4562,47,15,2,5,42,6,9.15,Socializer
12,33,2061,8,10,8,17,26,1,1.0,Socializer
5,195,959,26,8,1,4,34,5,10.0,Socializer
2,140,4948,8,4,5,7,32,4,10.0,Killer
4,26,3216,48,10,6,19,26,2,1.1999999999999997,Socializer
10,43,599,43,5,7,3,48,7,1.0,Socializer
9,186,4942,22,8,0,8,10,6,10.0,Killer
1,10,1956,37,5,7,17,1,4,3.15,Achiever
10,192,4881,11,17,0,7,0,9,10.0,Killer
2,87,1325,2,17,5,4,33,0,10.0,Socializer
8,32,1339,48,3,3,5,0,9,1.0,Achiever
11,194,523,16,6,8,10,13,5,10.0,Killer
6,91,2374,42,1,5,18,33,4,6.0,Socializer
0,156,664,48,14,4,12,18,2,10.0,Killer
13,102,526,14,16,5,9,13,0,1.4999999999999991,Killer
11,116,2216,16,2,2,6,48,1,4.8,Socializer
0,95,3604,19,4,1,18,21,9,10.0,Socializer
9,195,989,32,15,3,7,39,1,10.0,Socializer
1,199,815,12,15,4,11,38,0,10.0,Socializer
3,8,4706,20,4,7,13,36,5,1.7999999999999998,Socializer
9,67,743,35,2,8,5,13,2,1.0,Socializer
1,178,574,2,15,2,19,39,1,10.0,Socializer
1,197,3508,23,8,4,11,34,9,10.0,Killer
1,132,76,40,4,2,12,14,9,10.0,Killer
5,86,260,28,8,1,11,23,3,7.199999999999999,Socializer
7,136,1020,8,5,5,19,8,0,10.0,Killer
4,27,163,1,19,9,3,43,7,3.6500000000000004,Socializer
14,97,2127,25,8,0,17,24,8,1.0,Socializer
0,102,784,46,19,3,17,18,2,10.0,Socializer
11,147,534,24,3,0,13,2,9,7.499999999999999,Killer
11,30,4089,17,6,6,8,10,5,1.0,Killer
14,41,3091,36,4,9,2,43,3,1.0,Socializer
13,35,1288,10,0,9,12,39,5,1.0,Socializer
12,181,329,5,5,5,19,47,5,10.0,Socializer
1,128,2757,33,1,3,10,5,2,10.0,Killer
1,78,539,9,19,5,14,6,6,10.0,Killer
2,27,2262,19,14,0,9,1,0,4.75,Killer
6,2,1136,0,12,3,9,17,3,1.0,Socializer
0,105,4340,22,19,2,19,20,0,10.0,Killer
14,182,555,19,2,6,10,18,7,8.25,Killer
5,194,3866,18,16,4,13,43,7,10.0,Socializer
5,78,3400,43,14,6,2,4,7,5.65,Killer
1,190,3783,21,16,5,5,8,1,10.0,Killer
4,199,4540,16,19,6,4,20,8,10.0,Killer
9,31,2522,27,5,9,4,46,4,1.0,Socializer
3,119,2092,10,9,0,19,26,1,10.0,Socializer
2,1,147,25,2,2,11,9,9,1.85,Achiever
2,82,686,34,8,4,6,43,2,9.5,Socializer
2,89,1638,25,10,9,16,23,4,10.0,Socializer
0,121,371,31,11,6,14,2,2,10.0,Killer
6,110,3342,3,1,4,8,35,4,9.85,Socializer
11,22,2250,8,13,9,0,26,2,1.0,Socializer
10,95,4700,44,18,6,12,27,2,2.3,Socializer
6,113,3446,6,11,5,17,30,8,10.0,Socializer
8,133,2293,38,7,7,0,32,9,8.4,Socializer
14,124,2559,33,18,8,2,6,6,1.7500000000000002,Killer
5,198,480,32,4,4,18,49,0,10.0,Socializer
10,44,3860,30,18,1,10,23,5,1.0,Socializer
12,158,3854,26,3,3,17,40,8,7.500000000000001,Socializer
6,185,3793,43,4,7,18,45,2,10.0,Socializer
12,152,2598,46,4,1,12,22,2,5.899999999999999,Killer
13,199,2539,6,5,6,13,38,3,10.0,Socializer
0,138,2622,10,9,6,17,43,0,10.0,Socializer
6,119,1612,36,19,8,1,3,7,9.1,Killer
4,118,2847,31,18,3,18,15,6,10.0,Killer
3,154,4118,2,4,0,7,37,1,10.0,Socializer
1,18,3341,43,16,6,14,18,4,3.65,Socializer
9,0,989,23,13,3,19,9,0,1.0,Socializer
0,13,369,6,19,7,9,36,4,6.0,Socializer
10,20,750,33,7,1,2,26,8,1.0,Socializer
5,93,3882,43,13,7,10,31,1,7.15,Socializer
4,113,4555,49,2,1,12,4,5,9.850000000000001,Killer
8,45,2002,31,19,2,12,27,0,1.0,Socializer
1,89,1715,14,8,9,17,26,3,10.0,Socializer
14,76,1140,7,11,8,12,43,9,1.0,Socializer
14,144,3999,6,16,1,15,0,5,5.1000000000000005,Killer
11,173,119,37,1,1,7,44,8,9.450000000000001,Socializer
10,92,2247,24,12,8,1,25,4,2.999999999999999,Socializer
8,78,1173,3,11,0,3,5,3,4.6499999999999995,Killer
5,31,1407,23,1,9,4,28,0,1.95,Socializer
2,88,4724,42,0,0,7,47,6,9.700000000000001,Socializer
10,155,2100,37,14,8,17,20,6,8.65,Killer
9,141,323,15,5,2,15,0,8,9.35,Killer
10,148,315,23,0,9,10,25,4,8.65,Socializer
14,188,2831,25,5,7,6,33,1,8.55,Killer
2,9,4382,3,7,5,15,20,5,3.75,Socializer
11,129,2625,27,7,2,12,37,7,5.550000000000001,Socializer
5,25,4101,38,3,6,8,1,3,1.0,Killer
12,157,883,5,19,1,14,28,3,8.45,Socializer
4,160,1072,7,13,2,9,42,5,10.0,Socializer
12,154,1361,48,2,7,12,19,1,6.0,Killer
7,189,4002,8,11,9,19,45,9,10.0,Socializer
13,86,3493,46,5,3,17,44,1,1.0,Socializer
14,160,3359,47,11,0,18,39,3,4.65,Socializer
8,64,167,0,11,0,14,18,4,3.4000000000000004,Socializer
14,166,2898,0,7,9,8,43,5,7.600000000000001,Socializer
9,26,2447,39,15,3,7,19,7,1.0,Socializer
14,20,3291,13,16,5,6,26,1,1.0,Socializer
3,71,2619,46,16,1,15,21,3,6.799999999999999,Socializer
6,130,1694,44,17,8,13,2,7,9.8,Killer
13,171,3611,43,5,1,5,32,9,6.950000000000001,Killer
1,34,959,11,6,8,12,38,8,6.8500000000000005,Socializer
5,156,1324,15,15,8,8,48,4,10.0,Socializer
12,184,4271,4,5,2,16,49,2,10.0,Socializer
11,124,3358,17,19,3,17,18,4,5.550000000000001,Killer
9,152,2986,42,14,4,17,38,2,9.1,Socializer
11,86,3371,36,9,2,16,21,5,1.0,Socializer
6,132,4168,3,19,5,17,22,3,10.0,Killer
14,48,2079,17,4,1,16,41,1,1.0,Socializer
12,63,4130,12,9,6,14,26,8,1.0,Socializer
2,47,4601,29,15,1,12,16,9,6.25,Killer
13,113,66,13,9,2,2,41,9,2.650000000000001,Socializer
12,135,2728,12,16,8,19,1,9,5.9,Killer
1,46,2878,41,13,6,14,43,1,6.549999999999999,Socializer
13,34,2642,18,13,8,8,33,6,1.0,Socializer
8,67,1614,39,4,4,10,5,7,1.75,Killer
13,89,2863,12,3,9,7,43,8,1.0,Socializer
5,148,1238,39,2,3,18,5,2,10.0,Killer
0,81,4899,1,14,7,8,28,8,10.0,Socializer
3,16,711,1,7,6,3,35,6,3.5500000000000003,Socializer
13,189,3626,45,11,1,16,36,9,8.649999999999999,Socializer
2,52,3427,9,7,8,2,36,0,7.749999999999999,Socializer
10,114,4951,43,16,6,6,37,3,4.25,Socializer
7,113,2052,1,1,3,17,29,2,9.25,Socializer
0,2,3867,5,1,2,17,32,1,4.95,Socializer
10,182,329,5,10,4,7,38,1,10.0,Socializer
9,16,3971,5,18,5,10,19,6,1.0,Socializer
1,25,3834,13,17,7,14,18,1,5.85,Socializer
5,70,1594,32,3,8,19,15,9,5.4,Socializer
6,179,946,14,13,6,0,0,6,10.0,Killer
4,74,1517,16,16,0,17,15,1,7.6000000000000005,Socializer
3,69,3816,15,0,5,12,43,3,8.15,Socializer
0,195,157,17,1,6,15,28,5,10.0,Socializer
12,186,170,24,4,9,5,19,3,10.0,Killer
10,199,152,30,19,2,11,32,2,10.0,Socializer
1,18,2131,9,17,9,10,18,6,5.35,Socializer
10,52,1345,27,11,5,15,0,8,1.0,Achiever
2,193,3190,39,10,7,14,21,9,10.0,Killer
0,74,3788,36,8,9,11,14,3,10.0,Killer
1,182,3933,29,17,6,14,38,9,10.0,Socializer
13,143,2024,36,19,3,13,10,2,4.500000000000001,Killer
6,151,4827,36,18,5,7,11,4,10.0,Killer
3,4,4965,40,11,6,13,21,7,1.0,Socializer
1,35,1073,48,2,4,13,20,7,5.1,Socializer
11,43,1851,6,15,9,3,26,6,1.0,Socializer
2,152,1116,48,13,7,2,8,7,10.0,Killer
3,87,2256,32,11,1,3,11,2,9.1,Killer
13,98,2071,8,3,0,14,42,4,1.4000000000000008,Socializer
2,167,3869,40,5,5,12,10,4,10.0,Killer
3,168,723,1,15,5,17,28,6,10.0,Socializer
12,130,1792,29,16,3,0,19,6,4.55,Killer
6,91,2334,8,1,9,3,9,4,7.699999999999999,Killer
3,177,1624,22,3,0,2,36,4,10.0,Socializer
8,144,1683,38,3,4,11,46,8,9.5,Socializer
10,14,757,44,5,8,13,41,2,1.0,Socializer
13,98,1987,4,13,4,2,47,6,1.6000000000000008,Socializer
14,104,1322,28,15,0,6,45,4,1.0,Socializer
5,149,1146,22,10,9,19,25,5,10.0,Socializer
12,30,3677,4,14,5,17,7,3,1.0,Killer
12,5,174,28,3,7,4,37,8,1.0,Socializer
7,119,174,41,6,9,19,18,9,7.85,Socializer
2,118,596,31,18,9,6,39,6,10.0,Socializer
14,31,3429,3,16,5,15,29,5,1.0,Socializer
7,161,1921,46,19,4,3,13,0,10.0,Killer
11,122,3211,47,13,0,3,8,9,3.849999999999999,Killer
8,165,4749,1,7,0,7,5,1,10.0,Killer
10,151,806,44,1,6,11,10,7,7.8999999999999995,Killer
12,7,1575,43,3,3,5,0,6,1.0,Achiever
6,82,1568,45,2,8,19,37,1,4.949999999999999,Socializer
6,26,4581,22,16,8,15,22,4,1.0,Socializer
6,150,2927,20,9,3,5,5,4,10.0,Killer
11,74,2839,15,5,7,1,33,0,1.0,Socializer
13,109,3918,15,10,7,5,27,4,2.1500000000000004,Socializer
13,18,1451,6,3,9,4,14,4,1.0,Socializer
12,64,3586,44,15,4,7,21,2,1.0,Socializer
9,42,1513,15,14,9,14,36,0,1.0,Socializer
9,60,2282,49,7,5,7,19,8,1.0,Socializer
13,172,948,5,16,9,18,8,2,8.95,Killer
9,163,4694,16,0,9,6,20,0,10.0,Killer
11,199,990,13,18,9,10,12,9,10.0,Killer
4,41,3220,10,4,0,5,33,3,4.6,Socializer
13,1,1941,7,5,3,18,17,4,1.0,Socializer
8,88,3759,3,0,5,1,31,4,5.65,Socializer
10,189,2294,35,11,0,18,1,1,10.0,Killer
1,84,4156,27,16,1,17,44,0,10.0,Socializer
6,150,4898,15,17,5,19,39,0,10.0,Socializer
3,101,3906,7,10,4,5,4,3,10.0,Killer
3,155,3187,17,13,7,13,49,4,10.0,Socializer
0,34,122,6,17,9,4,24,8,8.1,Socializer
10,132,4875,11,10,4,10,25,1,7.6499999999999995,Killer
4,73,2894,25,17,4,16,17,3,7.050000000000001,Socializer
11,117,4098,2,5,8,15,2,3,5.6,Killer
9,199,4513,2,1,2,4,41,0,10.0,Killer
8,122,368,43,17,7,2,48,9,7.049999999999999,Socializer
9,125,3386,23,5,4,17,30,4,7.35,Socializer
10,152,741,8,0,4,8,27,1,9.799999999999999,Socializer
7,32,1730,49,11,4,3,23,7,1.0,Socializer
4,12,726,35,8,0,12,12,8,1.0,Socializer
0,136,2415,19,13,8,3,12,3,10.0,Killer
11,87,3713,29,5,8,6,12,3,1.2499999999999991,Killer
2,20,2388,39,13,8,19,48,9,3.05,Socializer
8,155,1204,39,6,8,13,22,9,10.0,Killer
5,113,3977,29,5,4,10,17,6,9.850000000000001,Killer
13,24,2776,40,13,8,19,29,9,1.0,Socializer
13,95,1192,34,0,1,17,29,6,1.0,Socializer
3,167,3178,5,18,9,8,36,8,10.0,Socializer
14,153,2161,17,4,7,9,44,0,5.450000000000001,Socializer
9,12,4353,21,11,0,12,20,2,1.0,Socializer
11,15,398,18,16,1,1,41,8,1.0,Socializer
9,128,1084,14,19,7,13,2,3,8.100000000000001,Killer
3,105,1991,5,13,8,17,9,8,10.0,Killer
4,56,73,34,10,1,11,24,4,4.8999999999999995,Socializer
3,133,815,26,17,0,15,1,7,10.0,Killer
10,65,2750,35,2,2,15,20,5,1.0,Socializer
4,33,2921,12,15,9,10,35,7,3.6999999999999997,Socializer
0,25,3058,14,4,5,16,34,9,6.8,Socializer
5,99,2918,43,2,8,7,9,4,7.75,Killer
5,153,262,22,17,5,10,7,3,10.0,Killer
2,25,2671,16,4,6,11,19,8,4.7,Socializer
10,49,4269,37,2,7,8,26,4,1.0,Socializer
5,154,2038,49,10,3,15,49,0,10.0,Socializer
8,51,4484,37,16,7,10,44,0,1.0,Socializer
2,181,1436,49,14,0,2,25,6,10.0,Killer
14,103,558,4,14,5,10,23,3,1.1000000000000008,Socializer
13,159,2737,25,16,1,1,35,2,6.65,Socializer
14,186,2488,39,3,2,17,10,5,7.650000000000001,Killer
14,110,2104,21,7,5,1,21,0,1.0,Killer
5,151,3600,0,2,4,17,43,1,10.0,Socializer
7,126,1379,25,10,1,15,7,2,9.35,Killer
6,86,4894,16,5,6,2,45,2,6.8,Socializer
13,119,3242,24,6,1,15,23,4,2.7,Killer
9,66,1098,20,16,7,3,13,0,1.5999999999999996,Socializer
14,187,2119,27,10,3,16,30,6,8.35,Killer
10,42,4526,40,16,7,3,43,3,1.0,Socializer
13,59,3443,26,2,5,11,1,7,1.0,Killer
9,24,3013,48,8,1,10,15,3,1.0,Socializer
13,104,3209,49,2,8,1,39,6,1.0,Socializer
12,171,2008,44,9,2,13,11,7,7.900000000000001,Killer
0,70,3669,49,12,8,13,30,2,9.55,Socializer
8,137,3429,42,15,1,15,33,5,8.6,Socializer
6,79,610,49,1,3,16,43,1,4.45,Socializer
5,154,3794,46,8,5,0,7,8,10.0,Killer
13,42,4536,39,10,0,7,39,1,1.0,Socializer
5,127,116,27,9,5,4,16,2,10.0,Killer
2,11,2947,33,10,2,15,46,9,2.4499999999999993,Socializer
14,13,2902,41,16,7,7,24,3,1.0,Socializer
2,9,3969,47,10,2,6,23,8,1.5499999999999998,Socializer
5,51,3185,29,14,3,13,20,9,3.6499999999999995,Socializer
2,53,4279,40,15,7,14,27,2,6.300000000000001,Socializer
7,17,17,21,16,6,4,13,5,1.0,Socializer
4,195,538,5,5,3,3,30,2,10.0,Killer
8,19,1548,8,9,1,9,44,5,1.0,Socializer
13,66,2483,17,14,6,7,25,9,1.0,Socializer
6,166,4822,2,5,4,3,6,2,10.0,Killer
12,115,3799,41,10,1,7,33,7,2.4499999999999997,Socializer
8,196,4492,24,18,5,17,27,9,10.0,Killer
10,171,3110,34,17,0,6,9,2,10.0,Killer
5,81,668,31,17,9,15,16,5,6.55,Socializer
11,42,1774,14,6,5,14,12,8,1.0,Socializer
4,113,4360,42,18,9,10,39,7,10.0,Socializer
8,36,4156,47,6,6,8,30,8,1.0,Socializer
11,143,3992,41,3,8,11,14,2,6.25,Killer
12,49,4279,36,8,1,9,40,3,1.0,Socializer
7,9,2922,9,7,4,13,16,6,1.0,Socializer
